doc_id,endpoint_index,status,error,submitted_at_s,started_at_s,completed_at_s,input_tokens,output_tokens,output_text,finish_reason
60000551,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,244,0,ESPN Deportes,
60000556,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,247,0,ESPN Deportes,
60000557,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,257,0,ESPN Deportes,
60000562,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,153,0,NFL Mobile service,
60000563,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,147,0,WatchESPN,
60000568,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,145,0,Xbox One,
60000569,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,154,0,Verizon Wireless customers,
60000570,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,148,0,NFL Mobile,
60000572,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,153,0,NFL Mobile service,
60000573,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,156,0,digital streams,
60000574,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,154,0,Verizon Wireless,
60000575,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,149,0,WatchESPN,
60000577,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,135,0,The Late Late Show with James Corden,
60000579,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,146,0,The Late Late Show with James Corden,
60000582,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,137,0,The Late Late Show with James Corden,
60000585,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,289,0,Doritos,
60000586,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,295,0,20,
60000589,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,308,0,Doritos,
60000592,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,292,0,Anheuser-Busch InBev,
60000596,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,290,0,Crash the Super Bowl,
60000597,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,112,0,Small Business Big Game,
60000598,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,115,0,Death Wish Coffee,
60000599,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,109,0,30 seconds,
60000601,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,118,0,Death Wish Coffee,
60000602,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,120,0,9,
60000606,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,114,0,QuickBooks,
60000607,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,114,0,Death Wish Coffee,
60000608,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,187,0,The Secret Life of Pets,
60000609,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,188,0,Gods of Egypt,
60000610,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,196,0,The Secret Life of Pets,
60000611,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,197,0,Resurgence,
60000612,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,193,0,Gods of Egypt,
60000614,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,192,0,Jason Bourne,
60000619,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,109,0,Westwood One,
60000620,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,107,0,Kevin Harlan,
60000621,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,110,0,Jim Gray,
60000622,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,117,0,Boomer Esiason,
60000624,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,112,0,2,
60000626,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,112,0,Westwood One,
60000627,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,110,0,Kevin Harlan,
60000628,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,107,0,Jim Gray,
60000630,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,108,0,Boomer Esiason and Dan Fouts,
60000633,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,110,0,North America,
60000634,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,271,0,KRFX,
60000635,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,268,0,Dave Logan,
60000636,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,271,0,1110 AM,
60000637,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,263,0,Chester,
60000639,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,270,0,Dave Logan,
60000642,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,264,0,Mick Mixon,
60000646,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,100,0,5 Live Sports Extra,
60000649,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,102,0,Greg Brady,
60000650,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,167,0,Bart Starr,
60000651,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,164,0,Chuck Howley,
60000652,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,167,0,Peyton Manning,
60000655,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,173,0,39,
60000657,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,160,0,Harvey Martin,
60000658,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,177,0,43,
60000659,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,171,0,39,
60000660,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,164,0,Bart Starr,
60000663,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,86,0,Six,
60000667,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,94,0,American Sign Language (ASL),
60000670,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,89,0,Lady Gaga,
60000671,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,95,0,Marlee Matlin,
60000677,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,179,0,Super Bowl XLVII,
60000678,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,183,0,"""Hymn for the Weekend""",
60000682,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,186,0,"""Hymn for the Weekend""",
60000686,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,191,0,Mark Ronson,
60000687,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,208,0,Denver,
60000689,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,210,0,Ronnie Hillman,
60000690,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,207,0,Brandon McManus,
60000691,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,211,0,C. J. Anderson,
60000693,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,210,0,Shaq Thompson,
60000697,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,216,0,Owen Daniels,
60000698,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,214,0,C. J. Anderson,
60000699,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,208,0,Brandon McManus,
60000702,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,213,0,Cam Newton's,
60000703,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,218,0,Von Miller,
60000704,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,216,0,Malik Jackson,
60000706,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,220,0,Jerricho Cotchery,
60000709,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,222,0,Malik Jackson,
60000712,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,213,0,Von Miller,
60000713,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,215,0,Malik Jackson,
60000716,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,255,0,Not provided,
60000717,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,258,0,28,
60000720,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,263,0,51,
60000723,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,268,0,Jordan Norwood,
60000724,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,266,0,33,
60000725,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,257,0,Jonathan Stewart,
60000729,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,207,0,Kony Ealy,
60000730,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,202,0,DeMarcus Ware,
60000736,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,206,0,Mike Tolbert,
60000737,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,198,0,Danny Trevathan,
60000741,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,271,0,Ted Ginn Jr.,
60000742,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,265,0,Graham Gano,
60000745,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,270,0,T. J. Ward,
60000746,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,275,0,Ted Ginn Jr.,
60000747,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,268,0,the uprights,
60000750,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,274,0,Ted Ginn Jr.,
60000752,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,266,0,Graham Gano,
60000753,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,275,0,Emmanuel Sanders,
60000756,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,164,0,Devin Funchess,
60000758,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,174,0,41-yard line,
60000760,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,161,0,50-yard line,
60000761,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,164,0,punts,
60000762,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,182,0,Ealy,
60000763,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,175,0,41-yard line,
60000765,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,182,0,3,
60000769,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,278,0,Ward,
60000772,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,275,0,Ward,
60000778,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,293,0,Ward,
60000779,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,289,0,3,
60000781,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,336,0,5,
60000782,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,335,0,0,
60000783,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,335,0,4,
60000784,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,342,0,Thomas Davis,
60000785,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,332,0,1,
60000786,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,338,0,one,
60000788,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,331,0,Anderson,
60000789,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,331,0,Sanders,
60000791,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,344,0,Sanders,
60000793,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,344,0,4,
60000795,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,339,0,4,
60000796,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,380,0,315,
60000797,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,380,0,11,
60000800,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,386,0,Manning,
60000801,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,383,0,194,
60000802,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,384,0,11,
60000805,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,385,0,11,
60000807,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,391,0,Denver,
60000808,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,386,0,Chicago Bears,
60000809,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,383,0,2,
60000812,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,176,0,Maria Skłodowska-Curie,
60000813,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,169,0,Famous musician,
60000814,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,177,0,seven months old,
60000815,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,459,0,100,
60000816,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,458,0,Krasiński Palace Garden,
60000819,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,452,0,Łazienki Park,
60000820,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,208,0,15 kilometres,
60000821,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,203,0,"otter, beaver",
60000823,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,198,0,several,
60000824,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,204,0,to clean them of plants and sediments,
60000825,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,233,0,city,
60000826,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,235,0,"833,500",
60000829,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,234,0,internal migration and urbanisation,
60000831,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,270,0,"2,000",
60000832,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,264,0,Medical University of Warsaw,
60000834,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,266,0,Fryderyk Chopin University of Music,
60000836,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,184,0,over two million items,
60000838,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,185,0,Irena Bajerska,
60000839,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,186,0,"10,000 m2",
60000840,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,201,0,infrastructure,
60000844,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,209,0,Warsaw,
60000845,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,204,0,Children's Memorial Health Institute (CMHI),
60000846,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,209,0,The Maria Skłodowska-Curie Institute of Oncology,
60000851,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,197,0,Palace of Culture and Science,
60000852,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,197,0,Warsaw,
60000853,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,205,0,events,
60000854,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,176,0,Ogród Saski,
60000859,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,240,0,Wianki,
60000860,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,250,0,Thousands,
60000862,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,251,0,"when they would be married, and to whom",
60000868,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,196,0,arms,
60000872,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,201,0,Museum of Independence,
60000874,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,181,0,Royal Ujazdów Castle,
60000875,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,181,0,500,
60000878,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,176,0,last weekend of September,
60000881,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,186,0,twice,
60000885,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,181,0,mermaid,
60000888,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,192,0,a sword,
60000891,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,211,0,at the entrance to the port of Copenhagen,
60000892,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,208,0,Warszowa,
60000893,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,204,0,captured her,
60000894,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,211,0,Warsaw,
60000899,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,320,0,The Economist Intelligence Unit,
60000905,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,448,0,Kraków,
60000908,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,450,0,"because it has survived many wars, conflicts and invasions throughout its long history",
60000909,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,277,0,Roman Catholic,
60000910,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,286,0,Polish Academy of Sciences,
60000912,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,285,0,architectural attraction,
60000915,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,257,0,"meaning to ""belonging to Warsz""",
60000916,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,252,0,12th/13th-century nobleman,
60000917,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,253,0,a village,
60000919,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,228,0,Jazdów,
60000921,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,225,0,about 1300,
60000923,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,226,0,1526,
60000925,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,254,0,1569,
60000927,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,253,0,King Sigismund III Vasa moved his court from Kraków to Warsaw in 1596.,
60000928,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,256,0,1596,
60000929,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,175,0,179 years,
60000930,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,166,0,Kingdom of Prussia,
60000931,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,166,0,Napoleon's army,
60000934,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,211,0,"3 years, 3 months",
60000937,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,211,0,1920,
60000938,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,215,0,Red Army,
60000939,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,262,0,1 September 1939,
60000940,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,270,0,German Nazi,
60000942,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,261,0,19 April 1943,
60000944,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,248,0,Red Army,
60000948,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,242,0,"between 150,000 and 200,000",
60000949,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,207,0,Bricks for Warsaw,
60000950,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,213,0,large prefabricated housing,
60000951,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,207,0,Eastern Bloc city,
60000952,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,204,0,Palace of Culture and Science,
60000954,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,176,0,John Paul II,
60000955,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,183,0,anti-communist fervor,
60000956,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,180,0,less than a year,
60000957,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,180,0,Victory Square,
60000958,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,189,0,the incentive for the democratic changes,
60000960,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,272,0,160 mi,
60000961,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,270,0,Vistula River,
60000963,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,273,0,"at a height 75.6 metres (248.0 ft) (at the right bank of the Vistula, by the eastern border of Warsaw)",
60000965,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,239,0,Vistula Valley,
60000971,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,273,0,valleys and ground depressions,
60000973,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,275,0,pine forest,
60000974,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,205,0,the turbulent history of the city and country,
60000975,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,206,0,During the Second World War.,
60000978,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,207,0,Eastern bloc countries' basic design,
60000980,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,260,0,14th century,
60000981,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,264,0,Masovian gothic style,
60000983,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,264,0,mannerist architecture,
60000986,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,313,0,rococo,
60000990,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,238,0,not restored by the communist authorities or rebuilt in socialist realism style,
60000991,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,236,0,socialist realism style,
60000992,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,241,0,Warsaw University of Technology building,
60000994,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,221,0,"Pawiak, the Warsaw Citadel, the statue of Little Insurgent, the Warsaw Uprising Monument",
60000997,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,224,0,children,
60000999,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,262,0,green spaces,
60001001,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,253,0,Pole Mokotowskie,
60001005,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,260,0,within the borders of Warsaw,
60001009,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,277,0,"1,300,000",
60001010,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,284,0,"420,000",
60001011,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,279,0,1951,
60001012,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,289,0,that Varsovians thought of themselves as better only because they lived in the capital,
60001013,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,280,0,residency registration,
60001017,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,202,0,2.8%,
60001019,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,348,0,commune (gmina),
60001020,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,348,0,counties or powiats,
60001022,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,178,0,Warsaw City Council,
60001024,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,177,0,every four years,
60001025,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,177,0,committees,
60001026,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,182,0,30,
60001028,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,230,0,Jan Andrzej Menich,
60001031,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,238,0,Centrum,
60001033,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,355,0,"304,016",
60001034,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,353,0,Emerging market,
60001035,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,356,0,12%,
60001037,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,197,0,1817,
60001041,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,199,0,Polish United Workers' Party (PZPR),
60001044,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,248,0,Daewoo,
60001046,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,247,0,Chevrolet Aveo,
60001050,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,199,0,2.666 million,
60001051,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,199,0,9th,
60001052,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,194,0,Warsaw,
60001053,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,193,0,Vistula River,
60001059,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,229,0,"Denmark, Iceland, Norway",
60001060,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,224,0,Rollo,
60001061,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,234,0,10th,
60001062,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,400,0,William the Conqueror,
60001063,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,397,0,Richard I of Normandy,
60001066,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,135,0,9th century,
60001069,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,282,0,Epte,
60001070,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,218,0,Rollo,
60001071,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,174,0,Christianity,
60001073,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,203,0,fighting horsemen,
60001074,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,256,0,999,
60001076,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,247,0,Monte Gargano,
60001077,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,246,0,Drogo,
60001084,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,264,0,meritocratic,
60001085,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,228,0,Seljuk Turks,
60001087,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,179,0,1060s,
60001089,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,231,0,Afranji,
60001093,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,484,0,Robert Guiscard,
60001094,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,484,0,February 1082,
60001096,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,229,0,Deabolis,
60001097,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,219,0,Bohemond,
60001099,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,117,0,1185,
60001102,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,196,0,King Ethelred II of England,
60001103,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,197,0,Duke Richard II of Normandy,
60001105,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,197,0,Sweyn Forkbeard,
60001106,1,completed,,1785996694.8056984,1785996695.7180195,1785996700.3652425,217,0,Harthacnut,
