status,experiment_id,phase,repeat_index,server_version,pgvector_version,gpu_metrics_status,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,database_trigger,job_id,operator,seed_workload,executor,strategy,data_source,source_workload_name,source_order,organizer,organizer_partition_mode,organizer_partitions,daft_runner,organizer_partition_effective,model_backend,model_endpoint_url,model_name,model_request_timeout_s,total_rows,written_rows,db_fetch_rows,ray_batch_rows,batching_policy,token_budget,embedding_dim,embedding_vector_dim,completion_max_tokens,model_workers,max_inflight_limit,writeback_mode,write_batch_rows,object_count,operator_invocations,max_inflight_seen,token_count,batch_rows_min,batch_rows_max,batch_rows_mean,batch_tokens_min,batch_tokens_max,batch_tokens_mean,batch_tokens_p50,batch_tokens_p95,batch_service_s_p50,batch_service_s_p95,batch_service_s_p99,vllm_metrics_status,vllm_prompt_tokens_delta,vllm_generation_tokens_delta,vllm_request_success_delta,vllm_e2e_request_latency_mean_s,vllm_request_queue_time_mean_s,vllm_request_inference_time_mean_s,vllm_request_prefill_time_mean_s,vllm_request_decode_time_mean_s,vllm_num_requests_running_after,vllm_num_requests_waiting_after,vllm_kv_cache_usage_perc_after,db_fetch_s,arrow_build_s,source_fetch_s,organizer_from_arrow_s,organizer_plan_s,organizer_collect_s,organizer_warnings,model_service_s,model_request_wall_s,operator_wall_s,submit_s,bounded_wait_s,avg_bounded_wait_s,fanin_s,writeback_s,e2e_s,rows_per_s
ok,matrix_fixed64_k16,warmup,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,7,11309,12227,job_table,584,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,fixed_rows,0,128,128,16,2,16,none,0,8,8,8,70569,64,64,64.0,5508,16375,8821.125,7250.0,16375.0,0.88533,1.37221,1.37221,ok,62396,8173,512,1.04736,0.288999,0.664595,0.105136,0.559459,0,0,0.0,0.452625,0.0,0.452625,0.000605,5.4e-05,0.008736,,8.51749,1.528518,3.603384,0.012776,0.0,0.0,0.001917,7e-06,4.246094,120.581
ok,matrix_fixed64_k16,formal,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,98,11300,12227,job_table,585,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,fixed_rows,0,128,128,16,2,16,none,0,8,8,8,70579,64,64,64.0,5508,16368,8822.375,7250.0,16368.0,0.915582,1.503621,1.503621,ok,62396,8183,512,1.136376,0.292427,0.69184,0.121639,0.5702,0,0,0.0,0.072282,0.0,0.072282,0.000611,0.000104,0.005943,,9.296714,1.508146,1.514889,0.009191,0.0,0.0,0.001778,1e-05,1.642832,311.657
ok,matrix_fixed64_k16,formal,2,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,97,11309,12227,job_table,586,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,fixed_rows,0,128,128,16,2,16,none,0,8,8,8,70579,64,64,64.0,5508,16377,8822.375,7250.0,16377.0,0.907173,1.484064,1.484064,ok,62396,8183,512,1.117046,0.301421,0.677398,0.114327,0.563071,0,0,0.0,0.066269,0.0,0.066269,0.000413,4.7e-05,0.006023,,9.118389,1.486865,1.493115,0.007482,0.0,0.0,0.001924,5e-06,1.581157,323.814
ok,matrix_fixed64_k16,formal,3,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,97,11303,12227,job_table,587,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,fixed_rows,0,128,128,16,2,16,none,0,8,8,8,70588,64,64,64.0,5508,16377,8823.5,7250.0,16377.0,0.867054,1.44246,1.44246,ok,62396,8192,512,1.074265,0.280644,0.65951,0.112035,0.547476,0,0,0.0,0.075729,0.0,0.075729,0.000426,4.9e-05,0.005944,,8.761109,1.448848,1.4557,0.009146,0.0,0.0,0.002489,7e-06,1.579895,324.072
ok,matrix_fixed64_unbounded,warmup,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11302,12227,job_table,588,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,fixed_rows,0,128,128,16,2,100000,none,0,8,8,8,70568,64,64,64.0,5508,16377,8821.0,7250.0,16377.0,0.844873,1.342139,1.342139,ok,62396,8172,512,1.013154,0.256304,0.648005,0.101413,0.546592,0,0,0.0,0.460628,0.0,0.460628,0.00057,4.8e-05,0.006373,,8.227426,1.502697,3.512147,0.010316,0.0,0.0,0.001991,9e-06,4.177355,122.566
ok,matrix_fixed64_unbounded,formal,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,98,11303,12227,job_table,589,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,fixed_rows,0,128,128,16,2,100000,none,0,8,8,8,70578,64,64,64.0,5508,16375,8822.25,7250.0,16375.0,0.869096,1.437577,1.437577,ok,62396,8182,512,1.078765,0.283578,0.658723,0.113717,0.545006,0,0,0.0,0.075398,0.0,0.075398,0.000496,5.7e-05,0.005655,,8.820431,1.445097,1.451633,0.00818,0.0,0.0,0.001965,7e-06,1.562983,327.579
ok,matrix_fixed64_unbounded,formal,2,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,98,11312,12227,job_table,590,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,fixed_rows,0,128,128,16,2,100000,none,0,8,8,8,70586,64,64,64.0,5506,16377,8823.25,7250.0,16377.0,0.812586,1.417845,1.417845,ok,62396,8190,512,1.04836,0.271023,0.650667,0.115843,0.534824,0,0,0.0,0.064901,0.0,0.064901,0.000555,6.7e-05,0.006248,,8.642046,1.419229,1.424654,0.007665,0.0,0.0,0.001713,8e-06,1.528315,335.009
ok,matrix_fixed64_unbounded,formal,3,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,97,11304,12227,job_table,591,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,fixed_rows,0,128,128,16,2,100000,none,0,8,8,8,70580,64,64,64.0,5508,16377,8822.5,7250.0,16377.0,0.81644,1.425357,1.425357,ok,62396,8184,512,1.070356,0.274444,0.653112,0.117996,0.535116,0,0,0.0,0.066243,0.0,0.066243,0.000394,4.6e-05,0.005718,,8.728245,1.427402,1.433914,0.007985,0.0,0.0,0.001775,9e-06,1.55996,328.214
ok,matrix_fixed128_k2,warmup,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11308,12227,job_table,592,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,128,fixed_rows,0,128,128,16,2,2,none,0,4,4,2,70588,128,128,128.0,11426,26683,17647.0,15252.0,26683.0,0.714401,0.77989,0.77989,ok,62396,8192,512,0.712931,0.000124,0.628101,0.120357,0.507744,0,0,0.0,0.436058,0.0,0.436058,0.00059,5e-05,0.006018,,2.970151,1.497757,3.015863,0.008567,2.290544,1.145272,0.00112,1e-05,3.660975,139.853
ok,matrix_fixed128_k2,formal,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,93,11300,12227,job_table,593,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,128,fixed_rows,0,128,128,16,2,2,none,0,4,4,2,70578,128,128,128.0,11426,26673,17644.5,15252.0,26673.0,0.726914,0.794972,0.794972,ok,62396,8182,512,0.729711,0.000127,0.637839,0.130381,0.507457,0,0,0.0,0.06439,0.0,0.06439,0.00055,8e-05,0.004667,,3.026033,1.526632,1.532325,0.004807,0.796617,0.398309,0.001054,6e-06,1.618772,316.289
ok,matrix_fixed128_k2,formal,2,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,91,11309,12227,job_table,594,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,128,fixed_rows,0,128,128,16,2,2,none,0,4,4,2,70577,128,128,128.0,11425,26675,17644.25,15250.0,26675.0,0.736736,0.751311,0.751311,ok,62396,8181,512,0.712591,0.00013,0.63057,0.122926,0.507643,0,0,0.0,0.068938,0.0,0.068938,0.000518,5.7e-05,0.00442,,2.945995,1.486611,1.492325,0.005187,0.752604,0.376302,0.001109,9e-06,1.604881,319.027
ok,matrix_fixed128_k2,formal,3,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,97,11303,12227,job_table,595,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,128,fixed_rows,0,128,128,16,2,2,none,0,4,4,2,70562,128,128,128.0,11426,26675,17640.5,15244.0,26675.0,0.727969,0.770097,0.770097,ok,62396,8166,512,0.716887,0.000125,0.634369,0.128122,0.506247,0,0,0.0,0.06528,0.0,0.06528,0.00047,4.7e-05,0.005076,,2.972987,1.496744,1.502304,0.004989,0.77141,0.385705,0.001136,8e-06,1.61817,316.407
ok,matrix_fixed128_k4,warmup,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11302,12227,job_table,596,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,128,fixed_rows,0,128,128,16,2,4,none,0,4,4,4,70580,128,128,128.0,11426,26675,17645.0,15252.0,26675.0,0.854073,1.387687,1.387687,ok,62396,8184,512,1.059637,0.285848,0.645759,0.111266,0.534493,0,0,0.0,0.475841,0.0,0.475841,0.00059,4.7e-05,0.006108,,4.34132,1.430429,3.058359,0.007271,0.0,0.0,0.001108,7e-06,3.71364,137.87
ok,matrix_fixed128_k4,formal,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,97,11302,12227,job_table,597,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,128,fixed_rows,0,128,128,16,2,4,none,0,4,4,4,70572,128,128,128.0,11426,26675,17643.0,15244.0,26675.0,0.84326,1.454833,1.454833,ok,62396,8176,512,1.117361,0.304344,0.659601,0.131125,0.528476,0,0,0.0,0.066736,0.0,0.066736,0.000548,5.5e-05,0.004604,,4.545037,1.455481,1.461087,0.004252,0.0,0.0,0.000952,7e-06,1.570549,326.001
ok,matrix_fixed128_k4,formal,2,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,97,11310,12227,job_table,598,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,128,fixed_rows,0,128,128,16,2,4,none,0,4,4,4,70565,128,128,128.0,11426,26673,17641.25,15250.0,26673.0,0.893695,1.447911,1.447911,ok,62396,8169,512,1.095742,0.299842,0.641694,0.112618,0.529076,0,0,0.0,0.070957,0.0,0.070957,0.00084,0.000108,0.004809,,4.509242,1.447905,1.454612,0.00475,0.0,0.0,0.001068,8e-06,1.575038,325.072
ok,matrix_fixed128_k4,formal,3,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,97,11304,12227,job_table,599,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,128,fixed_rows,0,128,128,16,2,4,none,0,4,4,4,70578,128,128,128.0,11426,26673,17644.5,15252.0,26673.0,0.815125,1.430066,1.430066,ok,62396,8182,512,1.094686,0.293328,0.650472,0.130372,0.5201,0,0,0.0,0.065655,0.0,0.065655,0.000442,0.000105,0.004475,,4.455929,1.429893,1.435904,0.00396,0.0,0.0,0.001001,1.2e-05,1.535063,333.537
ok,matrix_fixed128_k8,warmup,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,7,11309,12227,job_table,600,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,128,fixed_rows,0,128,128,16,2,8,none,0,4,4,4,70572,128,128,128.0,11426,26673,17643.0,15250.0,26673.0,0.899439,1.435525,1.435525,ok,62396,8176,512,1.112997,0.293267,0.655396,0.111113,0.544283,0,0,0.0,0.425148,0.0,0.425148,0.000956,0.000102,0.005789,,4.515997,1.456026,3.257026,0.007541,0.0,0.0,0.001326,9e-06,3.856468,132.764
ok,matrix_fixed128_k8,formal,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,98,11308,12227,job_table,601,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,128,fixed_rows,0,128,128,16,2,8,none,0,4,4,4,70578,128,128,128.0,11426,26673,17644.5,15252.0,26673.0,0.887588,1.436563,1.436563,ok,62396,8182,512,1.101378,0.287065,0.647841,0.111603,0.536237,0,0,0.0,0.070989,0.0,0.070989,0.000478,4.5e-05,0.004297,,4.486574,1.438816,1.445596,0.004345,0.0,0.0,0.001033,1e-05,1.55839,328.544
ok,matrix_fixed128_k8,formal,2,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,97,11317,12227,job_table,602,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,128,fixed_rows,0,128,128,16,2,8,none,0,4,4,4,70588,128,128,128.0,11426,26683,17647.0,15252.0,26683.0,0.740142,1.385545,1.385545,ok,62396,8192,512,1.024112,0.243699,0.638655,0.12745,0.511205,0,0,0.0,0.084274,0.0,0.084274,0.000385,4.9e-05,0.004366,,4.216042,1.387493,1.393834,0.004418,0.0,0.0,0.000887,6e-06,1.520202,336.797
ok,matrix_fixed128_k8,formal,3,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,97,11316,12227,job_table,603,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,128,fixed_rows,0,128,128,16,2,8,none,0,4,4,4,70586,128,128,128.0,11426,26681,17646.5,15252.0,26681.0,0.859739,1.431736,1.431736,ok,62396,8190,512,1.062467,0.274298,0.650956,0.121569,0.529387,0,0,0.0,0.06599,0.0,0.06599,0.000507,4.9e-05,0.004522,,4.421009,1.434471,1.441366,0.004777,0.0,0.0,0.001144,9e-06,1.542256,331.981
ok,matrix_fixed128_k16,warmup,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11304,12227,job_table,604,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,128,fixed_rows,0,128,128,16,2,16,none,0,4,4,4,70575,128,128,128.0,11426,26678,17643.75,15244.0,26678.0,0.887513,1.445294,1.445294,ok,62396,8179,512,1.102386,0.284172,0.660538,0.118929,0.541609,0,0,0.0,0.44773,0.0,0.44773,0.00064,5.1e-05,0.007099,,4.532965,1.454649,3.202462,0.010667,0.0,0.0,0.00116,1.1e-05,3.826095,133.818
ok,matrix_fixed128_k16,formal,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,97,11301,12227,job_table,605,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,128,fixed_rows,0,128,128,16,2,16,none,0,4,4,4,70579,128,128,128.0,11425,26675,17644.75,15252.0,26675.0,0.807919,1.41811,1.41811,ok,62396,8183,512,1.083044,0.287363,0.644869,0.127039,0.51783,0,0,0.0,0.068836,0.0,0.068836,0.000435,4.6e-05,0.005113,,4.403069,1.418056,1.424356,0.004437,0.0,0.0,0.000977,9e-06,1.53411,333.744
ok,matrix_fixed128_k16,formal,2,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,97,11312,12227,job_table,606,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,128,fixed_rows,0,128,128,16,2,16,none,0,4,4,4,70578,128,128,128.0,11426,26683,17644.5,15252.0,26683.0,0.879389,1.429067,1.429067,ok,62396,8182,512,1.093025,0.30134,0.642232,0.108592,0.533641,0,0,0.0,0.066619,0.0,0.066619,0.000455,4.9e-05,0.004928,,4.446375,1.430614,1.437625,0.004944,0.0,0.0,0.001003,8e-06,1.545366,331.313
ok,matrix_fixed128_k16,formal,3,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,97,11305,12227,job_table,607,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,128,fixed_rows,0,128,128,16,2,16,none,0,4,4,4,70588,128,128,128.0,11426,26683,17647.0,15252.0,26683.0,0.860755,1.407904,1.407904,ok,62396,8192,512,1.078005,0.268761,0.62863,0.109149,0.51948,0,0,0.0,0.079141,0.0,0.079141,0.000808,5.1e-05,0.004654,,4.369124,1.409098,1.41578,0.004493,0.0,0.0,0.001009,8e-06,1.549048,330.526
ok,matrix_fixed128_unbounded,warmup,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,7,11314,12227,job_table,608,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,128,fixed_rows,0,128,128,16,2,100000,none,0,4,4,4,70574,128,128,128.0,11426,26675,17643.5,15246.0,26675.0,0.863817,1.377956,1.377956,ok,62396,8178,512,1.057389,0.285355,0.644141,0.110817,0.533323,0,0,0.0,0.447158,0.0,0.447158,0.000688,0.000134,0.005981,,4.329427,1.427346,3.160678,0.007255,0.0,0.0,0.00117,9e-06,3.808722,134.428
ok,matrix_fixed128_unbounded,formal,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,98,11310,12227,job_table,609,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,128,fixed_rows,0,128,128,16,2,100000,none,0,4,4,4,70588,128,128,128.0,11426,26683,17647.0,15252.0,26683.0,0.791195,1.419128,1.419128,ok,62396,8192,512,1.072638,0.283034,0.645533,0.133278,0.512255,0,0,0.0,0.07557,0.0,0.07557,0.000615,5e-05,0.006315,,4.383332,1.420488,1.427602,0.005096,0.0,0.0,0.001107,9e-06,1.54963,330.401
ok,matrix_fixed128_unbounded,formal,2,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,98,11319,12227,job_table,610,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,128,fixed_rows,0,128,128,16,2,100000,none,0,4,4,4,70580,128,128,128.0,11426,26675,17645.0,15252.0,26675.0,0.737293,1.389192,1.389192,ok,62396,8184,512,1.025899,0.240303,0.637241,0.12687,0.510372,0,0,0.0,0.06872,0.0,0.06872,0.000492,5.2e-05,0.005523,,4.213276,1.390427,1.396943,0.004353,0.0,0.0,0.000959,5e-06,1.506823,339.788
ok,matrix_fixed128_unbounded,formal,3,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,97,11306,12227,job_table,611,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,128,fixed_rows,0,128,128,16,2,100000,none,0,4,4,4,70588,128,128,128.0,11426,26683,17647.0,15252.0,26683.0,0.832996,1.406805,1.406805,ok,62396,8192,512,1.045648,0.256288,0.6367,0.112732,0.523968,0,0,0.0,0.067083,0.0,0.067083,0.000426,4.7e-05,0.004776,,4.328952,1.408833,1.414494,0.00428,0.0,0.0,0.000899,9e-06,1.543972,331.612
ok,matrix_token4096_k2,warmup,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11306,12227,job_table,612,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,32,token_budget,4096,128,128,16,2,2,none,0,19,19,2,70578,3,59,26.947368,1557,4092,3714.631579,3936.0,4092.0,0.289347,0.356903,0.356903,ok,62396,8182,512,0.288633,3.8e-05,0.264467,0.037247,0.22722,0,0,0.0,0.452746,0.0,0.452746,0.00054,1.6e-05,0.00256,,5.396596,2.85638,4.390745,0.028392,4.12884,0.242873,0.004069,7e-06,5.012848,102.138
ok,matrix_token4096_k2,formal,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,68,11303,12227,job_table,613,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,32,token_budget,4096,128,128,16,2,2,none,0,19,19,2,70572,3,59,26.947368,1557,4092,3714.315789,3936.0,4092.0,0.29858,0.396031,0.396031,ok,62396,8176,512,0.295309,4e-05,0.268274,0.042582,0.225692,0,0,0.0,0.070725,0.0,0.070725,0.00043,1.6e-05,0.002844,,5.536588,2.908473,2.917705,0.024718,2.692139,0.158361,0.003604,9e-06,3.035912,168.648
ok,matrix_token4096_k2,formal,2,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,95,11307,12227,job_table,614,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,32,token_budget,4096,128,128,16,2,2,none,0,19,19,2,70578,3,59,26.947368,1557,4092,3714.631579,3935.0,4092.0,0.298044,0.375283,0.375283,ok,62396,8182,512,0.296121,3.8e-05,0.268754,0.041322,0.227432,0,0,0.0,0.06334,0.0,0.06334,0.000449,2.9e-05,0.002816,,5.496043,2.902327,2.909479,0.024152,2.659458,0.156439,0.003758,1.2e-05,3.014798,169.829
ok,matrix_token4096_k2,formal,3,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,92,11314,12227,job_table,615,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,32,token_budget,4096,128,128,16,2,2,none,0,19,19,2,70582,3,59,26.947368,1557,4092,3714.842105,3936.0,4092.0,0.311809,0.368998,0.368998,ok,62396,8186,512,0.294999,5.2e-05,0.267505,0.042649,0.224856,0,0,0.0,0.09517,0.0,0.09517,0.000619,1.7e-05,0.002575,,5.513206,2.910963,2.918171,0.023752,2.669058,0.157003,0.003312,6e-06,3.046463,168.064
ok,matrix_token4096_k4,warmup,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11308,12227,job_table,616,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,32,token_budget,4096,128,128,16,2,4,none,0,19,19,4,70588,3,59,26.947368,1557,4092,3715.157895,3936.0,4092.0,0.377218,0.434953,0.434953,ok,62396,8192,512,0.371491,6.8e-05,0.33429,0.062427,0.271864,0,0,0.0,0.420464,0.0,0.420464,0.000598,1.6e-05,0.002633,,7.180999,2.229675,3.92443,0.027293,3.489227,0.232615,0.00276,8e-06,4.521044,113.248
ok,matrix_token4096_k4,formal,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,67,11297,12227,job_table,617,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,32,token_budget,4096,128,128,16,2,4,none,0,19,19,4,70588,3,59,26.947368,1557,4092,3715.157895,3936.0,4092.0,0.366463,0.451005,0.451005,ok,62396,8192,512,0.362216,4e-05,0.333112,0.050414,0.282698,0,0,0.0,0.068321,0.0,0.068321,0.000456,2e-05,0.002872,,7.019979,1.883659,1.890601,0.024925,1.555377,0.103692,0.004503,7e-06,2.011553,254.53
