doc_id,endpoint_index,status,error,submitted_at_s,started_at_s,completed_at_s,input_tokens,output_tokens,output_text,finish_reason
60000580,0,completed,,1785991311.8633535,1785991313.050976,1785991313.2219162,133,7,The Late Show with Stephen Colbert,stop
60000581,0,completed,,1785991311.8633559,1785991313.0524762,1785991313.2628565,134,9,The Late Late Show with James Corden,stop
60000583,0,completed,,1785991311.8633585,1785991313.0528374,1785991313.325292,280,11,"$5,000,000",stop
60000584,0,completed,,1785991311.8633614,1785991313.0531795,1785991313.2830715,276,9,Anheuser-Busch InBev,stop
60000587,0,completed,,1785991311.8633635,1785991313.0679188,1785991313.318967,284,11,"$5,000,000",stop
60000588,0,completed,,1785991311.8633664,1785991313.069016,1785991313.2829027,281,9,Anheuser-Busch InBev,stop
60000590,0,completed,,1785991311.8633687,1785991313.0694182,1785991313.1449976,279,2,Nintendo,stop
60000591,0,completed,,1785991311.8633714,1785991313.0697825,1785991313.1868024,271,4,The Pokémon Company,stop
60000593,0,completed,,1785991311.8633735,1785991313.0701208,1785991313.2055032,278,4,Doritos,stop
60000594,0,completed,,1785991311.8633883,1785991313.0917628,1785991313.3218524,278,9,Anheuser-Busch InBev,stop
60000595,0,completed,,1785991311.863391,1785991313.092249,1785991313.2217429,284,4,Doritos,stop
60000600,0,completed,,1785991311.8633933,1785991313.0934854,1785991313.1865618,119,2,9,stop
60000603,0,completed,,1785991311.863396,1785991313.093887,1785991313.2064364,117,3,QuickBooks,stop
60000604,0,completed,,1785991311.8633983,1785991313.0942557,1785991313.2196472,122,4,Death Wish Coffee,stop
60000605,0,completed,,1785991311.8634007,1785991313.094606,1785991313.1848936,116,2,9,stop
60000613,0,completed,,1785991311.8634033,1785991313.1051946,1785991313.3971686,197,13,Teenage Mutant Ninja Turtles: Out of the Shadows,stop
60000615,0,completed,,1785991311.8634083,1785991313.1323836,1785991313.3077197,199,6,Captain America: Civil War,stop
60000616,0,completed,,1785991311.863411,1785991313.1334572,1785991313.3255298,193,7,Independence Day: Resurgence,stop
60000617,0,completed,,1785991311.8634155,1785991313.1338217,1785991313.2422075,193,3,Universal Studios,stop
60000618,0,completed,,1785991311.863418,1785991313.1341546,1785991313.2661235,195,4,Lionsgate,stop
60000623,0,completed,,1785991311.8634207,1785991313.146317,1785991313.2657566,120,4,James Lofton,stop
60000625,0,completed,,1785991311.8634233,1785991313.1476595,1785991313.2632484,125,4,Kevin Harlan,stop
60000629,0,completed,,1785991311.8634257,1785991313.1480744,1785991313.265939,128,4,Kevin Harlan,stop
60000631,0,completed,,1785991311.863428,1785991313.1703308,1785991313.361512,121,7,James Lofton and Mark Malone,stop
60000632,0,completed,,1785991311.8634307,1785991313.1707103,1785991313.3409536,117,6,pre-game and halftime coverage,stop
60000638,0,completed,,1785991311.8634331,1785991313.171813,1785991313.3220322,275,5,Mick Mixon,stop
60000640,0,completed,,1785991311.8634357,1785991313.1722214,1785991313.3222182,275,5,Ed McCaffrey,stop
60000641,0,completed,,1785991311.8634384,1785991313.172593,1785991313.2803872,273,3,WBT,stop
60000643,0,completed,,1785991311.8634408,1785991313.1729493,1785991313.5940201,277,19,"KOA (850 AM), KRFX (103.5 FM)",stop
60000644,0,completed,,1785991311.863443,1785991313.1858568,1785991313.321675,279,5,WBT-FM,stop
60000645,0,completed,,1785991311.8634455,1785991313.1868675,1785991313.3426049,111,6,BBC Radio 5 Live,stop
60000647,0,completed,,1785991311.8634531,1785991313.1872547,1785991313.3086886,113,4,Darren Fletcher,stop
60000648,0,completed,,1785991311.8635058,1785991313.2059543,1785991313.283248,108,2,BBC,stop
60000653,0,completed,,1785991311.8635085,1785991313.2064872,1785991313.3427706,183,5,2001,stop
60000654,0,completed,,1785991311.8635328,1785991313.2210875,1785991313.3584495,184,5,Peyton Manning,stop
60000656,0,completed,,1785991311.8635354,1785991313.222147,1785991313.3616965,185,5,Peyton Manning,stop
60000661,0,completed,,1785991311.8635383,1785991313.222544,1785991313.3613422,185,5,Peyton Manning,stop
60000662,0,completed,,1785991311.8635406,1785991313.2228937,1785991313.342941,188,4,Harvey Martin,stop
60000664,0,completed,,1785991311.863543,1785991313.2232206,1785991313.3250585,93,3,national anthem,stop
60000665,0,completed,,1785991311.8635457,1785991313.242233,1785991313.3744733,96,5,Academy Award,stop
60000666,0,completed,,1785991311.8635483,1785991313.242606,1785991313.4415114,95,8,American Sign Language (ASL),stop
60000668,0,completed,,1785991311.8635538,1785991313.264903,1785991313.3759742,93,3,Lady Gaga,stop
60000669,0,completed,,1785991311.8635564,1785991313.2652905,1785991313.4142923,98,5,Marlee Matlin,stop
60000672,0,completed,,1785991311.8635592,1785991313.2663703,1785991313.3758085,98,3,Lady Gaga,stop
60000673,0,completed,,1785991311.8635626,1785991313.266749,1785991313.3618948,101,2,Six,stop
60000674,0,completed,,1785991311.863566,1785991313.2671037,1785991313.4161785,103,5,Marlee Matlin,stop
60000675,0,completed,,1785991311.8635714,1785991313.2674613,1785991313.3990314,193,4,December 3,stop
60000676,0,completed,,1785991311.8635747,1785991313.28228,1785991313.3611748,185,2,British,stop
60000679,0,completed,,1785991311.8635774,1785991313.2832963,1785991313.4410856,188,6,Super Bowl XLVIII,stop
60000680,0,completed,,1785991311.86358,1785991313.2836924,1785991313.3986888,189,4,Beyoncé,stop
60000681,0,completed,,1785991311.8635824,1785991313.2840335,1785991313.3988578,195,4,Pepsi,stop
60000683,0,completed,,1785991311.8635848,1785991313.3081508,1785991313.4407067,189,4,Bruno Mars,stop
60000684,0,completed,,1785991311.8635902,1785991313.3087413,1785991313.4412947,203,4,Beyoncé,stop
60000685,0,completed,,1785991311.863593,1785991313.3204422,1785991313.5286689,188,8,"""Hymn for the Weekend""",stop
60000688,0,completed,,1785991311.863596,1785991313.3233583,1785991313.4408925,224,3,Andre Caldwell,stop
60000692,0,completed,,1785991311.8635988,1785991313.3238344,1785991313.4375982,218,3,18,stop
60000694,0,completed,,1785991311.8636014,1785991313.3241975,1785991313.4808931,225,5,Brandon McManus,stop
60000695,0,completed,,1785991311.863604,1785991313.324534,1785991313.4417427,223,3,a deficit,stop
60000696,0,completed,,1785991311.8636067,1785991313.325711,1785991313.416011,214,2,Denver,stop
60000700,0,completed,,1785991311.8636093,1785991313.3261008,1785991313.4419844,224,3,a deficit,stop
60000701,0,completed,,1785991311.8636148,1785991313.3264775,1785991313.43721,221,3,Mike Carey,stop
60000705,0,completed,,1785991311.8636172,1785991313.3420944,1785991313.5181913,227,6,Super Bowl XXVIII,stop
60000707,0,completed,,1785991311.86362,1785991313.3429873,1785991313.458054,224,3,Mike Carey,stop
60000708,0,completed,,1785991311.863623,1785991313.3434212,1785991313.4806786,229,4,Von Miller,stop
60000710,0,completed,,1785991311.8636258,1785991313.3437703,1785991313.491866,226,5,1993,stop
60000711,0,completed,,1785991311.863629,1785991313.360658,1785991313.476692,226,3,Mike Carey,stop
60000714,0,completed,,1785991311.863632,1785991313.3619416,1785991313.7688844,227,18,Super Bowl XXVIII at the end of the 1993 season.,stop
60000715,0,completed,,1785991311.8636346,1785991313.3623428,1785991313.4804788,280,3,Jonathan Stewart,stop
60000718,0,completed,,1785991311.8636374,1785991313.3627121,1785991313.47996,281,3,61,stop
60000719,0,completed,,1785991311.86364,1785991313.3630927,1785991313.4801264,275,3,33,stop
60000721,0,completed,,1785991311.863645,1785991313.363462,1785991313.4802978,277,3,Jonathan Stewart,stop
60000722,0,completed,,1785991311.8636477,1785991313.3752851,1785991313.5302186,278,6,11:28,stop
60000726,0,completed,,1785991311.8636503,1785991313.3760204,1785991313.6688087,275,13,McManus kicked a 33-yard field goal.,stop
60000727,0,completed,,1785991311.863653,1785991313.3763735,1785991313.4927762,209,4,Darian Stewart,stop
60000728,0,completed,,1785991311.8636553,1785991313.39817,1785991313.515948,206,4,linebacker,stop
60000731,0,completed,,1785991311.863661,1785991313.3990796,1785991313.5183756,209,4,DeMarcus Ware,stop
60000732,0,completed,,1785991311.863664,1785991313.3994603,1785991313.51801,210,4,Mike Tolbert,stop
60000733,0,completed,,1785991311.8636665,1785991313.3997877,1785991313.5305598,207,5,Kony Ealy,stop
60000734,0,completed,,1785991311.8636687,1785991313.4154944,1785991313.516105,214,3,19,stop
60000735,0,completed,,1785991311.8636713,1785991313.416226,1785991313.5303886,214,4,DeMarcus Ware,stop
60000738,0,completed,,1785991311.863674,1785991313.4165704,1785991313.5520535,212,5,Kony Ealy,stop
60000739,0,completed,,1785991311.8636763,1785991313.4398303,1785991313.9207816,207,22,"with 11 seconds left, Newton was sacked by DeMarcus Ware as time expired in the half.",stop
60000740,0,completed,,1785991311.8636787,1785991313.4402287,1785991313.5701585,212,4,DeMarcus Ware,stop
60000743,0,completed,,1785991311.8636813,1785991313.442034,1785991313.5518086,276,3,44,stop
60000744,0,completed,,1785991311.8636868,1785991313.4424963,1785991313.5699754,280,4,McManus,stop
60000748,0,completed,,1785991311.8636901,1785991313.4429243,1785991313.6099281,281,6,T. J. Ward,stop
60000749,0,completed,,1785991311.863693,1785991313.4433367,1785991313.5669436,274,4,Trevathan,stop
60000751,0,completed,,1785991311.8636954,1785991313.4437497,1785991313.5935872,289,5,26-yard line,stop
60000754,0,completed,,1785991311.8637013,1785991313.444155,1785991313.554784,189,3,Ealy,stop
60000755,0,completed,,1785991311.863704,1785991313.4445431,1785991313.5549679,195,3,39,stop
60000757,0,completed,,1785991311.8637066,1785991313.4580972,1785991313.5551567,194,3,Stewart,stop
60000759,0,completed,,1785991311.8637092,1785991313.479436,1785991313.590892,196,3,Ealy,stop
60000764,0,completed,,1785991311.8637118,1785991313.4809399,1785991313.5942395,203,3,39,stop
60000766,0,completed,,1785991311.863717,1785991313.4813614,1785991313.627119,287,5,24-yard line,stop
60000767,0,completed,,1785991311.8637202,1785991313.4817502,1785991313.5698068,282,2,Miller,stop
60000768,0,completed,,1785991311.8637257,1785991313.482123,1785991313.5910742,280,3,Josh Norman,stop
60000770,0,completed,,1785991311.863728,1785991313.4824898,1785991313.6097474,281,4,Bennie Fowler,stop
60000771,0,completed,,1785991311.8637304,1785991313.4828498,1785991313.5696397,283,2,Miller,stop
60000773,0,completed,,1785991311.863733,1785991313.4922435,1785991313.5703552,284,2,Newton,stop
60000774,0,completed,,1785991311.8637352,1785991313.4928308,1785991313.5938003,286,3,Josh Norman,stop
60000775,0,completed,,1785991311.8637378,1785991313.517119,1785991313.6661549,290,5,3:08,stop
60000776,0,completed,,1785991311.8637404,1785991313.517541,1785991313.6682951,293,5,4:51,stop
60000777,0,completed,,1785991311.8637428,1785991313.518426,1785991313.6269546,290,3,Ward,stop
60000780,0,completed,,1785991311.8637483,1785991313.518793,1785991313.606791,289,2,Anderson,stop
60000787,0,completed,,1785991311.863751,1785991313.5191426,1785991313.6095777,348,2,0,stop
60000790,0,completed,,1785991311.8637562,1785991313.5297055,1785991313.6251616,352,3,Thomas Davis,stop
60000792,0,completed,,1785991311.863762,1785991313.5306067,1785991313.6101248,357,2,Anderson,stop
60000794,0,completed,,1785991311.8637645,1785991313.530992,1785991313.6094074,351,2,1,stop
60000798,0,completed,,1785991311.8637667,1785991313.5313377,1785991313.6436462,403,4,Baltimore Ravens,stop
60000799,0,completed,,1785991311.8637695,1785991313.5536427,1785991313.689265,406,4,Jordan Norwood,stop
60000803,0,completed,,1785991311.8637722,1785991313.5542557,1785991313.6686249,403,3,Chicago Bears,stop
60000804,0,completed,,1785991311.8637748,1785991313.555205,1785991313.6915112,406,4,the same franchise,stop
60000806,0,completed,,1785991311.8637776,1785991313.5555873,1785991313.6684585,404,3,11,stop
60000810,0,completed,,1785991311.86378,1785991313.5559375,1785991313.6913095,195,4,Nobel Prize,stop
60000811,0,completed,,1785991311.8637831,1785991313.569091,1785991313.7052808,196,5,1745,stop
60000817,0,completed,,1785991311.8637857,1785991313.5704014,1785991313.7082908,447,5,The Saxon Garden,stop
60000818,0,completed,,1785991311.8637886,1785991313.5708182,1785991313.6891065,456,3,east end,stop
60000822,0,completed,,1785991311.8637908,1785991313.571204,1785991313.6911237,215,3,13,stop
60000827,0,completed,,1785991311.8637934,1785991313.571564,1785991313.7084727,264,4,34%,stop
60000828,0,completed,,1785991311.863796,1785991313.5719082,1785991313.7079437,258,4,Jewish minority,stop
60000830,0,completed,,1785991311.8637986,1785991313.5925665,1785991313.768459,234,6,Warsaw University of Technology,stop
60000833,0,completed,,1785991311.863801,1785991313.593034,1785991313.7423534,232,5,1816,stop
60000835,0,completed,,1785991311.8638039,1785991313.5942914,1785991313.7453206,228,5,1816,stop
60000837,0,completed,,1785991311.8638067,1785991313.594681,1785991313.7081115,232,3,architect,stop
60000841,0,completed,,1785991311.8638144,1785991313.595058,1785991313.768665,173,6,the initial Three-Year Plan,stop
60000842,0,completed,,1785991311.863817,1785991313.5954356,1785991313.9987369,173,18,"solid economic growth, an increase in foreign investment as well as funding from the European Union",stop
60000843,0,completed,,1785991311.8638222,1785991313.6088722,1785991313.726377,178,3,improved,stop
60000847,0,completed,,1785991311.8638246,1785991313.6101704,1785991313.7458389,207,4,700,stop
60000848,0,completed,,1785991311.8638272,1785991313.6105855,1785991313.7265437,201,3,developed,stop
60000849,0,completed,,1785991311.8638296,1785991313.6109674,1785991313.7454896,191,4,musical venue,stop
60000850,0,completed,,1785991311.863832,1785991313.611327,1785991313.7456565,186,4,events and festivals,stop
60000855,0,completed,,1785991311.863837,1785991313.6116831,1785991313.8977427,200,12,Ogród Saski (the Saxon Garden),stop
60000856,0,completed,,1785991311.8638394,1785991313.6264336,1785991313.8944457,202,11,1870 to 1939,stop
60000857,0,completed,,1785991311.8638418,1785991313.6271665,1785991313.7249503,202,3,Momus,stop
60000858,0,completed,,1785991311.8638444,1785991313.6275275,1785991313.866111,206,10,Wojciech Bogusławski Theatre,stop
60000861,0,completed,,1785991311.863847,1785991313.64372,1785991313.7846155,232,5,Midsummer's Night,stop
60000863,0,completed,,1785991311.8638492,1785991313.6677952,1785991313.7657392,235,3,fern flower,stop
60000864,0,completed,,1785991311.8638518,1785991313.6688552,1785991313.7716682,187,3,art posters,stop
60000865,0,completed,,1785991311.8638542,1785991313.6692348,1785991313.7691207,173,3,60,stop
60000866,0,completed,,1785991311.8638566,1785991313.669594,1785991313.7835202,178,4,prestigious,stop
60000867,0,completed,,1785991311.8638592,1785991313.6699347,1785991313.7682588,180,3,some paintings,stop
60000869,0,completed,,1785991311.8638616,1785991313.6902592,1785991313.8662877,173,6,Warsaw Uprising Museum,stop
60000870,0,completed,,1785991311.8638668,1785991313.6906495,1785991313.8449264,170,5,Katyń Museum,stop
60000871,0,completed,,1785991311.8638716,1785991313.6915634,1785991313.8451147,172,5,stereoscopic theatre,stop
60000873,0,completed,,1785991311.863874,1785991313.69193,1785991313.79734,171,3,60,stop
60000876,0,completed,,1785991311.8638763,1785991313.6922734,1785991313.9213216,174,9,Zachęta National Gallery of Art,stop
60000877,0,completed,,1785991311.863879,1785991313.7074356,1785991313.8946068,181,6,Polish and international artists,stop
60000879,0,completed,,1785991311.863884,1785991313.708519,1785991313.8433669,207,4,Polonia Warsaw,stop
60000880,0,completed,,1785991311.8638864,1785991313.7089136,1785991313.865934,209,5,1946,stop
60000882,0,completed,,1785991311.863889,1785991313.7092724,1785991313.897947,200,7,Konwiktorska Street,stop
60000883,0,completed,,1785991311.8638911,1785991313.7096102,1785991313.8985941,209,7,because of their disastrous financial situation,stop
60000884,0,completed,,1785991311.8638937,1785991313.7258558,1785991313.8432138,207,4,syrenka,stop
60000886,0,completed,,1785991311.8638961,1785991313.726589,1785991313.977216,213,11,since at least the mid-14th century,stop
60000887,0,completed,,1785991311.8638985,1785991313.7269347,1785991313.8623064,209,5,1390,stop
60000889,0,completed,,1785991311.863901,1785991313.744811,1785991313.9211226,203,6,legendary mermaid tale,stop
60000890,0,completed,,1785991311.8639038,1785991313.7458837,1785991313.954247,207,8,the depths of the oceans and seas,stop
60000895,0,completed,,1785991311.8639064,1785991313.746274,1785991313.898155,221,5,1916,stop
60000896,0,completed,,1785991311.863909,1785991313.7466412,1785991313.8983698,225,5,Art Deco style,stop
60000897,0,completed,,1785991311.8639119,1785991313.7469785,1785991313.8664744,220,3,Israeli poet,stop
60000898,0,completed,,1785991311.863917,1785991313.7676516,1785991313.9530084,227,7,Isaac Bashevis Singer,stop
60000900,0,completed,,1785991311.8639224,1785991313.7695253,1785991313.9215226,289,5,2012,stop
60000901,0,completed,,1785991311.8639247,1785991313.7699468,1785991314.1358423,279,16,"FMCG manufacturing, metal processing, steel and electronic manufacturing and food processing.",stop
60000902,0,completed,,1785991311.8639271,1785991313.7703273,1785991313.920949,287,5,Warsaw Stock Exchange,stop
60000903,0,completed,,1785991311.8639295,1785991313.7706995,1785991313.894764,285,3,Frontex,stop
60000904,0,completed,,1785991311.863932,1785991313.7710707,1785991313.9173808,433,5,1313,stop
60000906,0,completed,,1785991311.8639345,1785991313.771854,1785991313.9243608,435,5,1596,stop
60000907,0,completed,,1785991311.8639367,1785991313.7840452,1785991313.9989102,439,8,King Sigismund III Vasa,stop
60000911,0,completed,,1785991311.8639393,1785991313.7846696,1785991313.9544108,255,6,UNESCO World Heritage Site,stop
60000913,0,completed,,1785991311.8639417,1785991313.7973945,1785991313.9750202,249,7,luxurious parks and royal gardens,stop
60000914,0,completed,,1785991311.8639467,1785991313.8440616,1785991313.9774437,296,4,Warszawa,stop
60000918,0,completed,,1785991311.8639493,1785991313.8444493,1785991314.0958583,296,10,miasto stołeczne Warszawa,stop
60000920,0,completed,,1785991311.863952,1785991313.845164,1785991314.0173829,259,6,Prince of Płock,stop
60000922,0,completed,,1785991311.8639545,1785991313.8455088,1785991313.998569,267,5,1413,stop
60000924,0,completed,,1785991311.8639572,1785991313.8654115,1785991313.9965827,261,4,General Sejm,stop
60000926,0,completed,,1785991311.8639596,1785991313.8665211,1785991313.9769952,261,3,religious freedom,stop
60000932,0,completed,,1785991311.8639622,1785991313.8669105,1785991314.0175636,182,5,1815,stop
60000933,0,completed,,1785991311.8639646,1785991313.867265,1785991314.0172043,180,5,1816,stop
60000935,0,completed,,1785991311.863967,1785991313.8676178,1785991314.1558833,230,11,areas controlled by Russia in 1914,stop
60000936,0,completed,,1785991311.8639722,1785991313.894825,1785991314.0749662,221,6,Piłsudski,stop
60000941,0,completed,,1785991311.8639746,1785991313.8952606,1785991314.035001,246,4,30%,stop
60000943,0,completed,,1785991311.8639772,1785991313.895616,1785991314.0340354,254,4,almost a month,stop
60000945,0,completed,,1785991311.8639796,1785991313.8987615,1785991314.2216036,263,13,Stalin was hostile to the idea of an independent Poland.,stop
60000946,0,completed,,1785991311.863982,1785991313.8992088,1785991314.1159263,243,8,1 August 1944,stop
60000947,0,completed,,1785991311.8639843,1785991313.8996112,1785991314.0149283,245,3,63,stop
60000953,0,completed,,1785991311.863987,1785991313.8999805,1785991314.098392,203,7,UNESCO's World Heritage list,stop
60000959,0,completed,,1785991311.8639896,1785991313.9003415,1785991314.0562015,357,5,300 km,stop
60000962,0,completed,,1785991311.8639922,1785991313.9202332,1785991314.2783196,354,15,122.1 metres (400.6 ft),stop
60000964,0,completed,,1785991311.8639948,1785991313.9219337,1785991314.0177486,280,2,2,stop
60000966,0,completed,,1785991311.8640027,1785991313.9223518,1785991314.057978,280,4,moraine plateau,stop
60000967,0,completed,,1785991311.8640056,1785991313.9227219,1785991314.0784984,283,5,Vistula River,stop
60000968,0,completed,,1785991311.8640106,1785991313.923076,1785991314.098008,281,6,Warsaw Escarpment,stop
60000969,0,completed,,1785991311.864013,1785991313.923446,1785991314.0781596,251,5,Plain moraine plateau,stop
60000970,0,completed,,1785991311.8640153,1785991313.9245641,1785991314.078328,256,5,former flooded terraces,stop
60000972,0,completed,,1785991311.864018,1785991313.9537287,1785991314.0581725,257,3,highest terrace,stop
60000976,0,completed,,1785991311.8640227,1785991313.954457,1785991314.058373,192,3,After liberation,stop
60000977,0,completed,,1785991311.8640254,1785991313.9548016,1785991314.1381004,212,7,Leopold Kronenberg Palace,stop
60000979,0,completed,,1785991311.8640304,1785991313.9763403,1785991314.0981934,313,4,Gothic,stop
60000982,0,completed,,1785991311.864033,1785991313.9775035,1785991314.0978205,322,4,Renaissance,stop
60000984,0,completed,,1785991311.8640356,1785991313.9780006,1785991314.2212477,383,10,1677-1696,stop
60000985,0,completed,,1785991311.864038,1785991313.9784575,1785991314.2391768,378,10,1688–1692,stop
60000987,0,completed,,1785991311.8640404,1785991313.998013,1785991314.1544545,384,6,Neoclassical architecture,stop
60000988,0,completed,,1785991311.864043,1785991313.9989579,1785991314.238831,374,10,1775–1795,stop
60000989,0,completed,,1785991311.8640454,1785991313.9993324,1785991314.11875,221,4,bourgeois architecture,stop
60000993,0,completed,,1785991311.8640482,1785991313.9996822,1785991314.1189177,221,4,distinctive buildings,stop
60000995,0,completed,,1785991311.8640506,1785991314.016686,1785991314.1377566,221,4,Pawiak,stop
60000996,0,completed,,1785991311.864053,1785991314.0177968,1785991314.156082,230,4,Warsaw Citadel,stop
60000998,0,completed,,1785991311.8640556,1785991314.0182,1785991314.1986675,222,6,Warsaw Uprising Monument,stop
60001000,0,completed,,1785991311.864108,1785991314.018562,1785991314.1798382,290,5,New Orangery,stop
60001002,0,completed,,1785991311.864111,1785991314.0189092,1785991314.2210796,282,7,Park Ujazdowski,stop
60001003,0,completed,,1785991311.8641133,1785991314.0344894,1785991314.179683,286,5,1927,stop
60001004,0,completed,,1785991311.8641157,1785991314.0350544,1785991314.4964144,255,21,The species richness is mainly due to Warsaw's location within the border region of several big floral regions.,stop
60001006,0,completed,,1785991311.864123,1785991314.0573535,1785991314.2366362,258,7,Masovian Primeval Forest,stop
60001007,0,completed,,1785991311.8641257,1785991314.0584292,1785991314.1984997,254,5,Kabaty Forest,stop
60001008,0,completed,,1785991311.8641284,1785991314.058862,1785991314.1379266,253,2,2,stop
60001014,0,completed,,1785991311.8641334,1785991314.059249,1785991314.1815636,252,3,multi-cultural,stop
60001015,0,completed,,1785991311.8641357,1785991314.077607,1785991314.2742562,247,8,"711,988",stop
60001016,0,completed,,1785991311.8641405,1785991314.0785449,1785991314.239366,251,6,56.2%,stop
60001018,0,completed,,1785991311.8641431,1785991314.0789082,1785991314.2214198,248,5,1944,stop
60001021,0,completed,,1785991311.8641455,1785991314.079243,1785991314.2182777,343,5,Kraków districts,stop
60001023,0,completed,,1785991311.864148,1785991314.0972588,1785991314.1968088,177,3,60,stop
60001027,0,completed,,1785991311.8641505,1785991314.0984428,1785991314.181387,255,2,President,stop
60001029,0,completed,,1785991311.8641531,1785991314.0988724,1785991314.3596447,255,10,1695–1696,stop
60001030,0,completed,,1785991311.8641553,1785991314.0992649,1785991314.2218056,261,3,City council,stop
60001032,0,completed,,1785991311.864158,1785991314.0996628,1785991314.2791114,412,6,Śródmieście,stop
60001036,0,completed,,1785991311.8641605,1785991314.1177428,1785991314.3748078,416,11,191.766 billion PLN,stop
60001038,0,completed,,1785991311.8641634,1785991314.1189659,1785991314.2389982,220,4,World War II,stop
60001039,0,completed,,1785991311.8641655,1785991314.1193142,1785991314.3029318,221,7,April 1991,stop
60001040,0,completed,,1785991311.864168,1785991314.1372318,1785991314.2594302,227,4,374,stop
60001042,0,completed,,1785991311.8641706,1785991314.1381478,1785991314.278683,262,5,1951,stop
60001043,0,completed,,1785991311.8641727,1785991314.1385202,1785991314.2611601,268,4,Polonez,stop
60001045,0,completed,,1785991311.8641753,1785991314.138857,1785991314.2788846,264,5,AvtoZAZ,stop
60001047,0,completed,,1785991311.8641777,1785991314.155279,1785991314.2781496,236,4,Warszawa,stop
60001048,0,completed,,1785991311.8641853,1785991314.1561387,1785991314.260975,236,3,Warsaw,stop
60001049,0,completed,,1785991311.864188,1785991314.156547,1785991314.3013701,234,5,Vistula River,stop
60001054,0,completed,,1785991311.8641906,1785991314.1805308,1785991314.311219,237,5,260 kilometres,stop
60001055,0,completed,,1785991311.864193,1785991314.180929,1785991314.3565042,238,7,2.666 million,stop
60001056,0,completed,,1785991311.8641956,1785991314.1816125,1785991314.278493,242,3,9th,stop
60001057,0,completed,,1785991311.8641982,1785991314.181962,1785991314.2592561,230,2,France,stop
60001058,0,completed,,1785991311.8642004,1785991314.1980026,1785991314.4355414,231,10,10th and 11th centuries,stop
60001064,0,completed,,1785991311.8642027,1785991314.1987135,1785991314.2827175,351,2,Christian,stop
60001065,0,completed,,1785991311.8642054,1785991314.1990736,1785991314.3594477,159,6,"Norseman, Viking",stop
60001067,0,completed,,1785991311.8642082,1785991314.2205627,1785991314.3568964,270,4,911,stop
60001068,0,completed,,1785991311.8642106,1785991314.2218518,1785991314.4337199,277,8,King Charles III of West Francia,stop
60001072,0,completed,,1785991311.8642132,1785991314.2222733,1785991314.3124297,170,2,north,stop
60001075,0,completed,,1785991311.8642187,1785991314.2226424,1785991314.3592527,265,4,Archangel Michael,stop
60001078,0,completed,,1785991311.8642235,1785991314.2229974,1785991314.3598428,267,4,William Iron Arm,stop
60001079,0,completed,,1785991311.864226,1785991314.223343,1785991314.3772423,241,5,Saracens,stop
60001080,0,completed,,1785991311.8642282,1785991314.2383173,1785991314.3769011,241,5,1130,stop
60001081,0,completed,,1785991311.8642306,1785991314.239433,1785991314.3774252,241,5,Squillace,stop
60001082,0,completed,,1785991311.8642333,1785991314.2398264,1785991314.395368,252,6,Kitab Rudjdjar,stop
60001083,0,completed,,1785991311.8642385,1785991314.2401853,1785991314.3770716,252,5,The Book of Roger,stop
60001086,0,completed,,1785991311.864241,1785991314.240529,1785991314.3951945,200,6,1050s,stop
60001088,0,completed,,1785991311.8642433,1785991314.2601209,1785991314.435362,204,6,Alexius Komnenos,stop
60001090,0,completed,,1785991311.8642457,1785991314.2604978,1785991314.3928156,275,4,Oursel,stop
60001091,0,completed,,1785991311.864251,1785991314.2612145,1785991314.3955739,271,4,Turkish forces,stop
60001092,0,completed,,1785991311.8642535,1785991314.2615795,1785991314.548408,172,12,descended from an Italo-Norman named Raoul,stop
60001095,0,completed,,1785991311.864256,1785991314.2776172,1785991314.4745767,460,7,"30,000",stop
60001098,0,completed,,1785991311.8642583,1785991314.279509,1785991314.4098964,244,4,Deabolis,stop
60001100,0,completed,,1785991311.8642612,1785991314.2799547,1785991314.450457,133,6,Dyrrachium,stop
60001101,0,completed,,1785991311.8642635,1785991314.2803445,1785991314.408263,134,4,Adriatic,stop
60001104,0,completed,,1785991311.864266,1785991314.2807152,1785991314.395024,206,3,Normandy,stop
60001108,0,completed,,1785991311.8642683,1785991314.2810755,1785991314.4788692,223,7,Robert of Jumièges,stop
60001109,0,completed,,1785991311.864271,1785991314.2814298,1785991314.4102368,179,4,Battle of Hastings,stop
60001110,0,completed,,1785991311.864273,1785991314.2829366,1785991314.4962306,179,8,Duke William II of Normandy,stop
60001111,0,completed,,1785991311.8642757,1785991314.3020656,1785991314.4357111,180,5,1066,stop
60001112,0,completed,,1785991311.864278,1785991314.3029885,1785991314.4792564,184,6,Anglo-Saxons,stop
60001114,0,completed,,1785991311.8642805,1785991314.3117354,1785991314.4502072,359,5,1169,stop
60001115,0,completed,,1785991311.8642828,1785991314.312502,1785991314.4100628,359,3,Ireland,stop
60001118,0,completed,,1785991311.8642879,1785991314.3583953,1785991314.4934583,174,4,King Malcolm III,stop
60001120,0,completed,,1785991311.86429,1785991314.3587866,1785991314.4790561,173,3,Duncan,stop
60001121,0,completed,,1785991311.8642926,1785991314.3598921,1785991314.5480719,286,7,Sybilla of Normandy,stop
60001123,0,completed,,1785991311.8642955,1785991314.3602793,1785991314.4786904,128,3,Hereford,stop
60001124,0,completed,,1785991311.8643005,1785991314.3606308,1785991314.4785185,132,3,the Welsh,stop
60001126,0,completed,,1785991311.8643029,1785991314.360971,1785991314.4794776,158,3,Wales,stop
