doc_id,text_sha256,prompt_tokens,tenant_id,category
60000258,213bc1dd3d84b19e2f69949048f2e5e7fe64e1a883c56c34d1c0491fd327e025,556,0,squad
60000259,50b89df2e22008487b61d50d5ca828537f68d7d378123a86e4551400bf55e89b,567,0,squad
60000260,925a1c02143abc8ddc5f5257cca79e17330e1b98d73dd56c67c52191e65bd746,564,0,squad
60000261,72bebdeba6d95127988a8b84645733af5fb3de108a1a331507a344b731dbb70f,560,0,squad
60000262,3788db82dee8be04f8b63aa285cd7e8b1cee1b017f77c4f2de6e73cf8cac2016,564,0,squad
60000263,3d0db1810a02fadb79436e47d67b603afdc5d753a7db96c6f88a046f0efc6423,561,0,squad
60000264,a272eb8a1088ace0bf0bd6c55e1b5bf6f09ae226ac1eb365469bb4734851ebaf,564,0,squad
60000265,25b4c2b51c97f12b673e760946ab4922181693c1ae640d8e5cee797112039b3d,564,0,squad
60000266,9232eebc0b34a985e16ea5d1131f2c5da386e45de2dc2d29f856aca464714743,578,0,squad
60000267,04800f2593cd5a3defb6d408f15a9bb36331f9856bf0bd746677622b641d1fea,559,0,squad
60000268,277a94911e2285fccc43af35694dd4ec5033a94162bf1aaf54b8af2eee2f9b5b,563,0,squad
60000269,339f2e87e16dbf2c566a0fae4e4c29a28bf473ed600454d41a9b4e1e779844f4,562,0,squad
60000270,20f4cee22a5de6b8c8ce1a58147748d3f21ab09882607560044ffe0292d05c0c,278,0,squad
60000271,4a68d1f62abebaea5044fceb3c53f1582f0f252d8cce57aa2289fedc515629dd,278,0,squad
60000272,acb5766183075690dea906ce7d1d1133731f1efdc2af9110b4b50c24d9012e50,277,0,squad
60000273,3cb2934a83229e237d56a3f6705468c7373a3aedd8513cec614c93c3ebcd8620,276,0,squad
60000274,4d4de319baf2ae12951276725db5b7e64bfb7c7afb68c85f48fbd3e1c1dbad5e,279,0,squad
60000275,02791d68ad82e0047899f9f38e599bb79d74842d13b0e1c0f219875c3fb28fc4,286,0,squad
60000276,25dea409d1dbcd17360f5f866f0019b942838a1fdfd05c12d98aae3f6d3cdac2,274,0,squad
60000277,1e52198b03eb82c4b5ab55c39caca9a4fe7cc23c98963d1f382631a6728c1fa1,285,0,squad
60000278,ee8328f132cbc27688e08489d1e234f43ff90d9e57301b7ac89c56ca66855ab2,279,0,squad
60000279,1d22f90d25fbdaab5b9f7e30b5b76a93f9daa94a28a6c05bf0d94a9d8be70e45,275,0,squad
60000280,439a8e50464cd751411c018e8c2c1a24b3b0dac75bf5de383efb02b70ad2b433,279,0,squad
60000281,4a177365aa67f7934bd1c99a021468584eebffb1d8a0243b19be0af38f66871b,280,0,squad
60000282,7b3187238c15847e75f2d911df41096812c0cd9f073e47dbeab3ec613c59d2dd,274,0,squad
60000283,8c6ff53b41f764f1ecf34fb741c67a2b3caa6685debb64cd99c7851db0476326,275,0,squad
60000284,43e7d5625afa6b28b97df8a4743b909ef61aeb3a323e96c4b920af123d0639e1,278,0,squad
60000285,0d980debcc60d0ce01e5342323ff7db01d47ab0b3318adff9db824000fd238cb,276,0,squad
60000286,988d3aa6e8813071adbf1d7e1d712fb2671d95faa05c6266a94cc0b9515e4092,280,0,squad
60000287,c563759806779f9c31851a0ebc0da6252e883ab271ef75fb1795508b0bba919c,278,0,squad
60000288,96591bdae81286018854a744acce0a945a2a760101f7bca967054615054dd659,279,0,squad
60000289,ce50d42cfdf671f4987ec3c0a5bd0d604f619a3b19fba55931e6be73b4264d6a,220,0,squad
60000290,a8417c99e235c863c0d975a3cef013087cc0b0b69fec336ec77a886ab15676e9,218,0,squad
60000291,fd95cc7ea77f57fa7bb64716d71856ed0a65a09ad62c9fd1fd24641617159278,219,0,squad
60000292,8e1d4dbfb87fff7cdd8b0ce3292b96dd059c3b3ebc4ea5bb6a2d4b924feb21d8,217,0,squad
60000293,bd11f4ae506eda01c3b9a944c975a696232801b010ca74aac34063751665eeb4,219,0,squad
60000294,7adc9cfb6bca375990f64aac570ec13ce0fd01a05629291faf22292ae712213f,221,0,squad
60000295,e99b757be21fdb8d108112d7a7edf4d97ea1fcb3b4c755855768fe3eb2e138c3,221,0,squad
60000296,a5078550e7156c73e13af7d3af2d6978e562aabdb8d3319fea69b5ea5f40e647,225,0,squad
60000297,ab86cf368893fc688fec402e87510e04a926b34885d89333f728be6023837ab2,220,0,squad
60000298,349624ac26fed4ce24e68c570a245e08d3d13d19d57be15e32d30da509bc4057,219,0,squad
60000299,e7bf940199891edd03eae370781ab03c39c24c9d341c996dd2cc761fe20c5a7b,225,0,squad
60000300,8ad47ca1f4a8d3f2ac21d314ca629dba0f0049875aa908ab5999752c4ddfc5de,223,0,squad
60000301,92eb261030bd4b2cb5b967b2469b1fd3bdc038b334cb390efe862202e64e4536,222,0,squad
60000302,52ce8a6d0dc6c439197e410363145aecdf47ff7839d2f4b74a4424df3255ee6d,222,0,squad
60000303,8c5a882a5bc164fe10ffc39c4792153753427bd729b19738dc33793dc2796684,137,0,squad
60000304,6c3fc0eb9abe7deb2d1147078e17101104dca737421cedd8d9c44b12d370f283,134,0,squad
60000305,d5b09a785c96cc353d11c8003283b54c5ec7414994b6d92baf07a36042a707ad,137,0,squad
60000306,a5bc83f43341b5635b3f44b121cb9841662a35fa6527de95d669a872594bea8f,138,0,squad
60000307,1a6f015aa19b794c30458ff720f90cde298866156b7fea30ac7a7faf4965ef9b,139,0,squad
60000308,1eb1b5a5fd884490018ee0259eb4d1cd40fc1741914c20fbb409a7a458dd3a16,144,0,squad
60000309,9afecebabf24a2a2f59b80080c65b3470c646a8983196f2f21fd667048bd0068,144,0,squad
60000310,ccffe1f4b837ea2411fcc91566cce844556f6acdf4c2778e876abfcc93d2aaac,142,0,squad
60000311,8b58a2d21dafd6c46d0b1cca1665249868d3778cf6d5daa27036d1c77dc100c2,132,0,squad
60000312,38963fdf3a2143e91993954865eb4db36e0340b824aae53f1655a6b19544a6b9,134,0,squad
60000313,e7cfd787f957ec76de107aa6beb6798fb2e528dfedd6ae7c4742548fd2feb087,139,0,squad
60000314,caca140da67d3d854df638ace963085d5e78a5b99cc247be86c6dff97b9e693f,133,0,squad
60000315,ce16a560336461e107ee83e0bcf6d5ba5382511765c0aa012a795238180854d7,134,0,squad
60000316,84ce3dd97a5b0df7b5242220b443993cc3cc49335a95f2d33b371f4e87a3b836,136,0,squad
60000317,00213ead3569f100d94a7c4d8186a30971a6f56e476898812ae8cf5bde814e80,138,0,squad
60000318,07940edf29039ae3a03109e381e4930d718c51dbbdbc60f84bf3c74a42e5c17f,160,0,squad
60000319,3c5a5f43d9ad7c8f8cf5a6f344b0771ffea7189e5add9f88c20fcdbf283809c2,172,0,squad
60000320,c442a04ac5fd7d11ffc70749d1a5d4240d1279a3e045b1fc15bfe8c66d18a3dd,154,0,squad
60000321,0cfd34f216e92d48c6eac17861c9748411b30995ea91539d383c472a1b486f1d,162,0,squad
60000322,43fddea8a1fb896b2494d03fe4af6855a6dc2f3fb4f0b36d4f052f9598b7609d,177,0,squad
60000323,ecaf7da58e88126d7a1b6c84df20b66466ef9da46d8a40eee2a334b1b1991a57,167,0,squad
60000324,f4241b6758dc35164d9efc4975ee5549639dce9fa8d7fcbaf46aff6f9768c69a,166,0,squad
60000325,c442a04ac5fd7d11ffc70749d1a5d4240d1279a3e045b1fc15bfe8c66d18a3dd,154,0,squad
60000326,d9336cd3442a1e407333ae6501d833615a12b198ec7d3bbf9a3fa31d505822aa,172,0,squad
60000327,02df0b4e3c993017c5463670c0634e39b443a7526991e2d96331f0f51857483d,163,0,squad
60000328,2ef6666d808f6f11a6f3438620739f03555a29a3edec7493bf38866855855c57,160,0,squad
60000329,d752b523f22bcd24d312181579b8f060e3d89ca0619933223e7192a5d2dda952,170,0,squad
60000330,81a4467cf1db7e1f098835aaac6570f212d8e6a02f2d8370b88e5db488d768fa,162,0,squad
60000331,8dcc1271f546f98b63c0ce1903cb06acc4799259178aa876cc0fe048f47dd921,162,0,squad
60000332,d86715f82fa455d3611a9256639d6b9e3b892f434991638cc1f6618550f3c80a,161,0,squad
60000333,da20ad8e3c17fd59a4f84f5d83ea359e5dfb72f25d0760519ed2009fd0bbf5c1,170,0,squad
60000334,98afb45511aa25b634f19951d2e9c74104df90aa3adb68e0a10199d398dd34d1,124,0,squad
60000335,7eabdd78171ba47b80d50e999d5da90ddf49fb5716ed58a6557b644234f4dab4,124,0,squad
60000336,86865a646e678f6f9873f8fd2a58e3551282841bc50f945bcd8011c10662c3ef,123,0,squad
60000337,a2e7f5b32a23cf240bcaf8d9124d12927bd3ef3409274247972336af1ec54273,121,0,squad
60000338,35ece28da8ad7440810d7408d56253c2325eb6a606f852a8c5086b5332842894,133,0,squad
60000339,42e22cced1e0f47e6237862828d0ca3a4a62ddfdcd289086aafb0880faf1953f,126,0,squad
60000340,a2e7f5b32a23cf240bcaf8d9124d12927bd3ef3409274247972336af1ec54273,121,0,squad
60000341,e413c90e63c0821f6e8ab62580088b7d6779952c4e9da28122c7955063feed09,130,0,squad
60000342,f8d6f95c36285e740f505e463a130aa7180e98ddf2f7f79814cf39fa1faae160,124,0,squad
60000343,760f5f7f3a9a727e0bb411916f57ede9b4927f0ab438e8284b3f38568dbcbd2e,124,0,squad
60000344,de89b0116304dbbeb8ac333e6c0f94bc0d525dcd2c548673da98af50ee6da553,136,0,squad
60000345,4a31f04c42b5240011f698648277e1637c69a306e2edad03e66df87ce7bea13c,122,0,squad
60000346,c00af37d6d50a89d17f95073b9b33265791f0c234f4c2bad6c8167641b115d3e,140,0,squad
60000347,eb06afbfe4012884ba7ca09d125358491fbd669634c23ff417a1655dfae0e8b2,147,0,squad
60000348,516e283f566368047c30d34a80deb004830aeb0a7568a35c1293243d7cf4eb0e,140,0,squad
60000349,21d8b8cc4a53d015e3d1a6af8c1a7d2eed327d9abc20c34cee57088eb24d09c0,142,0,squad
60000350,bacf91a81453cd7cadc256f6a7ca8031d8325b818a591136b36b6ad77156b1ce,137,0,squad
60000351,54ba7f9a80c75b8a89aac3c520fa0319884938ee6b787f88567dd28eece3e099,137,0,squad
60000352,4cb87da4237121fb0e2745e4a2c858f411cb913dd8a1c1f8537f2beeaaeeb4a8,136,0,squad
60000353,79b27c1ace5597d3bca9ffab579fd2606642f24a69ad41fa4b9dd1872c7d9ae6,138,0,squad
60000354,c546724b6933eb5982c6262d9911f90f2b1395ef0ce2ee0880a6ece55e39930a,144,0,squad
60000355,6141a6ebfb1ad4fe2f6223235850f49ba98c60552027975479e179ca22c48b2e,149,0,squad
60000356,d38178ca3ad2c64dd1d09ccc0659e8f395a8097b6f87104a386f272026d3c3c5,141,0,squad
60000357,b83d70a732f1eed3070d7c29460c7c610ded8608e861c823fb0dbf95dd00e093,139,0,squad
60000358,70a5c638722672600259898bd54d3328c447633234fed5a19e2c9377687da364,143,0,squad
60000359,40cad8113428a12422d9612e642a9a865ba524a423a53b1d745a2f735be94c0b,137,0,squad
60000360,7ceb5a0f2dda3740f1338426f508c9f20b246b51a2117bdda45dc4880d989430,144,0,squad
60000361,28a9de2a38ffc38594ddd6a1f8f5aca29262b1d7282eaf15af4d6b4b9150dc77,137,0,squad
60000362,02d7c8ba3582874686c691d05dffbdc6feb34b62d589c8b2835dce4956ffc2f8,142,0,squad
60000363,89fe086135f5b2a425138c6074f848ee0477fab8cee96c716e67273db893bda4,167,0,squad
60000364,ce3d85124cbac1661bca6f30b4210735ed7b95a3f8f4d149524cbd6fca720757,169,0,squad
60000365,485e4bb3ec71b6f91135ec4db6fe06a78e6add5e1cec6716036d069dac6d29f2,166,0,squad
60000366,7e2a58f3124f6870615984c1e00d0987e6b6c955305d0fc13eb7652f3f4dd18d,171,0,squad
60000367,f1aa22c1782b267c16584ba8fdf436788456c9944dae311503ff4f9aa7cee1f8,167,0,squad
60000368,afc44de66141f0681afc9431db12cb4760d15ffca1be75504bd03ced3e03cd3e,173,0,squad
60000369,d60cab1ed29578862f5a69f312718c9266c4329107206704130d0c0fc86190c2,172,0,squad
60000370,485e4bb3ec71b6f91135ec4db6fe06a78e6add5e1cec6716036d069dac6d29f2,166,0,squad
60000371,309fd7f485371accc7efae6e7ff7d2ff79338afb1fe64c2a92cbf62d7ecb769d,169,0,squad
60000372,0e01c153d2c86e745e34459d81e5cc8037b19a954ff879db2fec9626ece7a638,168,0,squad
60000373,b3720e697428f9fbf1b6d27362c61b946466d8cfb7c72e0799795dc7316da66e,168,0,squad
60000374,3ba8a4f1610aad1e051d79359c7e1bfe54ec8a3848d8e3e371500dab80cec2d0,167,0,squad
60000375,291f6529040e9c093f8cabcfe7ed088cb7cd0cdfd9de3cfe8740a7ad75c5fa9e,171,0,squad
60000376,d876c9fa5fd7f5ffc6f6576c267c837e52efb8d6655b891ea23d169871f44401,165,0,squad
60000377,325c9c4bb9d5de1d4eb27a33ab0cd2bf8c046225a30b966e673d461030469b48,174,0,squad
60000378,674cb7c04d336f4a5630c52a76d02c766d57dadbb749119e045ffce289309ee7,106,0,squad
60000379,3b446870a899958fcba33fb0386f30564237402d91e0ec2a547f7268687d5710,109,0,squad
60000380,57fe1f79272bb481897757bddaa35812dbe9a44e69e9928ee3c1d9e81fea2534,109,0,squad
60000381,9b5dc2f09b87d7ba86f969f37b71a292a8bf45c5feb0fd1498c6f68a28441272,109,0,squad
60000382,0e989d5f227559bf50bfe3e1d4aea082f893243f5cf8c547571c50c946179b58,109,0,squad
60000383,cbfd361ae58d52f4ab379ab85fa62ad7df79e49b3c3dcd55cb1a298bfd48b744,109,0,squad
60000384,b42f621a51b87eb05007fdf60dc60724997894c49922b01a17c2c8023950daf3,111,0,squad
60000385,cbec9ce35e3ec24a53f329668e243c7186bbeee57127836cb7a20a892ece742a,110,0,squad
60000386,9173ce16e2641a3cb38217e0b2fd68b8c796028e27f0aab3cdcdf7c3435001bd,109,0,squad
60000387,cde7b11bcad1bd1853c06b85bb1c7a17333f8271b9a47c95575303ffb5b497ce,269,0,squad
60000388,13c3d0c3f46cd1c9a3b953036c172258bdd8c6aac3fc5bd6258dc1c0aa39e9ea,268,0,squad
60000389,03dc56858048a841dc825cb3863c44d41400061cdc85d8ef08913e7d210a6a6b,260,0,squad
60000390,1a29f084fa3af341d617b92682de1c398970edb3340c7d148ad38f94f4aa5261,260,0,squad
60000391,878b3a495419fca13ee4575a63704cd32da79c38602808aa26daf2c2c85af010,260,0,squad
60000392,146f2dcb01f9c42ed40ce05bba20e7391942ea3edb95ea8130435533873fa5a4,270,0,squad
60000393,f97a13de1ef17c14a7d553f9aae7209f862335b5d5bf0563b89f755783da96e2,263,0,squad
60000394,5fb77875a8260930100af0499715bb7282121e3261b0da5d2b048ddb25796e91,265,0,squad
60000395,700efe9986bc39f45efeefb8f839369b1a1476a9f8585f642e3ebc9481c04961,271,0,squad
60000396,38b0e4e38f62ef011dca94461413fdadd343c2d489cd428e2a34ef433584ca03,271,0,squad
60000397,cab24e84f874c9bf8f8f307f4b40e2f419f01dfd2d6dede650e030c2db1f053d,262,0,squad
60000398,f6bf43762073d6aa5d4f38f9f554670c097584b5b1c2bdc64c38fa2ca474e417,276,0,squad
60000399,cb5a2e750a791ed138e4bcada9e11456846bf38bec3186d0cf31222cfd350f71,278,0,squad
60000400,480f26b090dc8a2945f64eda431b684cb5e3e544ec8b45f67cc440e6732f5b7a,264,0,squad
60000401,ba1b3e52ed3fba48e44f2f031926ea5a35dd77af87b7dbf4701986b8fcfabdbd,302,0,squad
60000402,705c941972a24418cbfb46bd366790697cab7367fc865fde38b508fe3eac6167,300,0,squad
60000403,f66d76a51f6479390dc40912e6be6d0302042ca800720efcf80b335d801dc631,297,0,squad
60000404,5d0281f86beee316fa05d4285d34767645087f0499707e4e7e04913bbe983cb7,302,0,squad
60000405,79691267a11f242523b8edd52edef5a3df4c76629f649054d6812d40a82a70a8,302,0,squad
60000406,0508b163763260ea188655521854e4545c7587ef574a4e05a24a3ab99ed391ca,306,0,squad
60000407,172c5def541ca38b31eda26eea9ead0ac534d734fbd58d844272036bca981b8b,300,0,squad
60000408,85275bb014dd46b6db7b9cb95b5cb0c686696e12a474a4efd5c25cc9ec218570,303,0,squad
60000409,c9716ff6317f44ce5aff586473ebbb1ce69c3ab0e8f6a6dba376942fef1be2d8,302,0,squad
60000410,4ecbfd1e27ff2e45cb3e8e02fe799551e27d0d0f7b2bba63b22d55edfb532d87,301,0,squad
60000411,dc047a662b6a8d202947dd058db2570e9a2ca30b01c1eaec33e503ee2e626780,308,0,squad
60000412,8c48dec1afaa9bd73dd08734764237e765146622ba136008874462ecb09bf502,305,0,squad
60000413,0cdee701994c6f3d5b3db2755c9d3a514a65dc4d3039a29e4a4c5121471c8f35,309,0,squad
60000414,745b46e2de4315fe231d3c365916509fe9786b7be0e32f87c69b2609794304d6,297,0,squad
60000415,34a905b0673e7ed8f862e3cee9b1c69d94f173db0eb4bced8e8930df0325144a,307,0,squad
60000416,3bb1e56d9d1103b009a15b299e45e4478563f7830718d51d5462fb7566a07a38,90,0,squad
60000417,14b04e734984aedab662ad10fd53288aaf0471295252d461fbfc23e3894ef7e3,90,0,squad
60000418,0bddb2a1ce433537f7e512dea5bf4e6b308b6ab2687b98a901be4f551b136d8f,88,0,squad
60000419,369d56df1987a758b4e813f7023f025291e9c8fcb0aad00a613fa6870c458ddd,87,0,squad
60000420,3f755ac3c6153387eb008411ffdc9788550ab7fd2b0038bf5582958f27cf7e36,91,0,squad
60000421,ce319e8a7f431510bc0d3791561830e81af4b99c289481771ebb704e322a4618,97,0,squad
60000422,cbd0a98d2e51afc895eba6a357af16b9690f1ff6976b4940097b05a241c51239,89,0,squad
60000423,9a1c96d96a7b6cf4955cc8b5a41c5cf810cb71ca8abeaf552fce8fad644a1226,89,0,squad
60000424,e748233a79cc6b2fcaeac31ddb799113dfd50c30e9f3a59c6ea14da3f7e48242,89,0,squad
60000425,63a745c04dbdc64966367272cf155d1ef8f1f0f75ad527237d8c347920d41a3f,90,0,squad
60000426,5f2d12bdb75f4f7ca96d17563f49fead09d1005a04ce8968df31275c03fab82f,89,0,squad
60000427,e7a922e6a6f19665c1bef074e6d0d52cadcbda7c50456487941dc836ea344922,89,0,squad
60000428,6e06c32ecfd899a5737e159dab27c18385e94fb15e8dcfe35cec9e5655572e99,93,0,squad
60000429,42bb7f6be355c6ec3880805fb748d82e961667797039e1c5cf849e0ed6070d2e,85,0,squad
60000430,5f2d12bdb75f4f7ca96d17563f49fead09d1005a04ce8968df31275c03fab82f,89,0,squad
60000431,36ffcd99bd79f53d5daed9650f12abc2c06c569b24efddab41e36bd4f134e0f0,88,0,squad
60000432,0588b680129305c5fca5fea01005e7098dc1159d12075e0be8a2c2e799f270de,250,0,squad
60000433,948caa0a18670de591803d47e6d15d6b2551da62525634d7f11fbbc4e113880e,242,0,squad
60000434,cb6ced4371f54d934afd2183ed9ba2da7af90be45a972a9161755d870d8f719e,241,0,squad
60000435,cb0d056f8064cb7e3003d220b4c317f20d1e25d02f4f6998db670c8b1f5cdbec,245,0,squad
60000436,3b832cf8ab877b4eef6b9bd31c99a9b17579039f1e37b4c7f68f07fec3c043f1,240,0,squad
60000437,ba0d707b9b98b10c3e7376b9422852b2e95ec4a27716de807820bed8e4c6be25,253,0,squad
60000438,3899221a7530cf8f79c968dcf0348c4d41fa87e92a196f93d34020cb08408d37,250,0,squad
60000439,58a1f86262d7d347e0b334d9d011ea9a8d730128da51a6c6dea23398537efecc,252,0,squad
60000440,28bf3030c0e115d956ed07954f2a9f3bc2a979814b3edeeb1f3bf4a700b90b66,241,0,squad
60000441,cee0b8219301c0627c92d2148a6c65d1c8b1d42ef6b733a35e780c525329b22c,252,0,squad
60000442,29f2791abb845e46647c0973d99598edf9a3e4bdb06cfa1e2c0949474cc76fcb,242,0,squad
60000443,8f49c00ba9888820c06dcc86d82e126d8f9b2dcf0e2c25386e535c55473b6505,236,0,squad
60000444,9d24f312ecd039355e0e63ce62b042fd034795278af492d9396c15459fa51b8a,241,0,squad
60000445,3447175e534de6c91431c8b261ea5cfa8bf7de8079c1d0d88a4f930118a836ef,245,0,squad
60000446,ffe55e032b63e8ea66270779f923767ad486451a62e79b8e7731e4fd82c0a25c,248,0,squad
60000447,d58d233fc2b6dfb836d916f96de26c8e1f1fa2905b02995294564186f72b9b4c,242,0,squad
60000448,fd01c5c627b914415bb4942702dc78121cd065f01e7a05f8a5e1e74f4a14a577,182,0,squad
60000449,8f55324b059c46797af82e096c95cad9d92d316752a1c99f9271e837242a38ec,184,0,squad
60000450,00eb03da6b7373b1907dd7b6b48732f12546961dead262acbda83a2fa74e1f07,178,0,squad
60000451,60202f3687046e8a4da049bdc019f2bd275fbc21afb2d3c720366b864fc0fcd8,195,0,squad
60000452,e0a9774ce0d9741a1c4b43c3404fc06d8aa7fd122f1cfa5be115277c4e27ad4a,191,0,squad
60000453,7ab44cf5ffd0fae853baa5c369f9c5f6d89bf34755aaed33ee2b23ad8479ae5c,181,0,squad
60000454,27bb9e17ff8547e3e2f7262349f43ae66bb5c75c4f4d831a2f7689899e5ceee2,190,0,squad
60000455,578f43c7464ebc3b08c9c851a59d2460ee9641b7107e8b636b3ebff335e92af7,182,0,squad
60000456,6ebf6394f46a8751fde5983485815c33049907c56469419d723ebbf44d3bc7ac,184,0,squad
60000457,05bd01d91403a2c8ea43fe55ed39ad3a509de61d53b5dbc3d84ff58c4ecf8403,211,0,squad
60000458,472d826f570f9a040e5fb5127ac1729e0d72424bfb5905657919d475d447288a,209,0,squad
60000459,4edb1117d00d55c21900af311bfa15763f93c482a485ff100246e8ec06e9c01e,207,0,squad
60000460,13eae0da76e44f5b703ceb4dfe1954c5c5355ebdbf2fe6b07182411d13cd78e0,210,0,squad
60000461,1c9b41426db74285dbae695d8e79f3869091bd465651919162c10c616b68d224,209,0,squad
60000462,e56fafb1af4cfd313b83e651c0a4a9338e5639fea87cbeb6f0c31b0f3ce67c10,233,0,squad
60000463,ab221ed2a2fb9bc22803ef653b5ece6dfb63c4f14e663d14933a6eeb957ecb4e,213,0,squad
60000464,38d21b4b25ecfa69b86134e3abbcbf111de370c01cd910ed152c22d175b8367e,215,0,squad
60000465,6c3e5286432960d3ba87b6ea03c5897a0f3327647bfc20092bc899c4c837f31c,238,0,squad
60000466,cf8ab28f6fa37df051ca6585cb3770356f6933849c80b52c6b50129f156816c6,212,0,squad
60000467,b1e81387c62e76f1213784028c5f8f2fa56d9797d4e54993ab447ead761e2f70,212,0,squad
60000468,4edb1117d00d55c21900af311bfa15763f93c482a485ff100246e8ec06e9c01e,207,0,squad
60000469,8c02e1cd21addc0f6d210b17fcfbfaa1309a3dd8eb1abb9eb49ece99438f5d23,217,0,squad
60000470,1d5029eaa0be4e0dfe6c0a6a2fa226ee09a72b1ae2acffb462aa33a2ac32f86b,221,0,squad
60000471,a8892ff503e23f4bb477e32753e4e26a8dfed895f6faada823dc8f47150f2254,212,0,squad
60000472,18595af0636e75306de36776281ce253f72f8a29bac7207e4961f71e2b29cdbf,217,0,squad
60000473,ad5483c240534217242e16b7b62490f33a1ad5f462204f939c564f54bfdaa1d9,207,0,squad
60000474,a4fccc02af0e9a3ec1d8ca5c7e94456c76d174abd2afcbe7d0d26c0f7949a21d,167,0,squad
60000475,a0211877805905f0af685f821cf44679c82a9b9351bf1ec2f65a5603abdeddd8,172,0,squad
60000476,aafc739a66e9de56c573bcdd0f7f32258e8eb5dc8862cba04b4086359bb56958,171,0,squad
60000477,508c43a02f0feb42cd7eaf4d5e1d08ed671d8a09952af050708ea2dfd0859e1b,182,0,squad
60000478,f6f31211c2a04a91c8a1c4f5e7e8fbd0d3f58726580060cc3878a76b9f008481,163,0,squad
60000479,3fddce1db717fe885d8f136ed30500cd8db4edf18cc71798d05efc4b3c7bd328,179,0,squad
60000480,9bc569eb8da91914912316e97d8576296d87e5e74225ea120b82f9f4478c12b4,174,0,squad
60000481,94205c97f4b16fa5dcb4308339961a5b2bc516248d612bcc709a1f31d233d7e1,170,0,squad
60000482,b67b94a0afd9e6fa63012e281072cc1b5415be71728d6fec8b543d14344a098b,176,0,squad
60000483,782d3c2db14c240f431f691e71febb3de4eee4fa91894830bee9c703cdfc2128,175,0,squad
60000484,c589cd5adb92ef98848dd194af81573abb100bb33e2b7fdb58a7c4865b7fbbd5,180,0,squad
60000485,707afc8a7a4c5290c95259ca62526c0de5a4ce4f8b354f5328710084a0462bf1,140,0,squad
60000486,e55be78b359e9b8013e87933fed1deefbf35eb530cc5982360f4dde9ec236833,145,0,squad
60000487,98a46de96fdad12591dd29b4d6c31ec6ebf53f610c24eff3fc4b841a62826e95,139,0,squad
60000488,0c8a716e8d68f88145834e1f1577973ccddf688adeab0a02f68a5b7ce276a2ae,137,0,squad
60000489,28bc969d8f6c9c1d433739190c8b7ec31e1ffd954756a969c66d71079e1cacdb,145,0,squad
60000490,0130b041acda06d9675ed882b729a430ee6c65015f28ce29df47df23dde30ecb,150,0,squad
60000491,9348923e5fa5234856954cc5f7ba6cfd5864345747e2929db30f09a1acb5ec58,144,0,squad
60000492,3d1934b27e5e0d3583ee157a22b92cec5e1efde8fe297a79330b889dca9fb899,143,0,squad
60000493,7e4c772607bd46504517e274a8dfd05aceed83a9be8b5f3c19bf7d71a67cdbb8,149,0,squad
60000494,afeab5e786756853e30986dbdba5630c75c97fd095d75fd66ea733bc4730b68b,142,0,squad
60000495,34a940c9beeee667e86eba59e6051f6be32b4fff31825b1bffaf4f04a0cb49e4,139,0,squad
60000496,bd1c10a02df978f4db9c43f4e0cad16a91dd2c2dd05f108a5ab8281d67b022b4,139,0,squad
60000497,a59a394c59a7e1969f430285fac561f79baf2185e4ff577f933c3d8f989738d0,139,0,squad
60000498,177f0eb4bef9382e3ed1902b65c52b9b847b5c27f3f665869cb1ff4804ead623,140,0,squad
60000499,0b89cdc96fe221a104fd1f97ad682ca54d7c3309bc23c6dde25d00dc44b1e6d2,141,0,squad
60000500,31e01e79c85e9fb25e4a81285c9c8476c2d8ca36337ba6797841e8ba8c6cc72b,139,0,squad
60000501,cc4db5c8cbcfdbed36e30ea39d0b4aa917c1d2bff6741bab6a4c3d3aee287e13,143,0,squad
60000502,e4d9339a13b5c06ea38397bcbc30da4b0bffba92b146ae311086020ace20b2d5,144,0,squad
60000503,ed891add81a0e1d72a7cdc942309b470cf2dd5e11959efe6b9b6d0e85eb10f47,139,0,squad
60000504,eae751e2c2b13d468ffedfa3b2cc9071679a3b25cc946f7a0a7fe96275398564,163,0,squad
60000505,3e56b846f728c6775a6ac54f0b2dc1ceb47a4bd481d4d89154f400a064a6123f,156,0,squad
60000506,7265a2df31b53ef275e507c5d59aaa679de24349ccea5e5f3c61f900700a4d50,154,0,squad
60000507,800a6dca9f5081fe0110d0425a568f26ef005f72a5d07c638ad2207a22377920,154,0,squad
60000508,25bdd2e507e263877c013f192d1fc46a5fd6b9617f3c665a3e6fc889ca5b0982,154,0,squad
60000509,39df127d3fc42722a3fc33bada0e343dbec06c6138440175f5b2f38c364c8c01,182,0,squad
60000510,747a8e2fd3b7644190163920dd42e121bab212afd268424496a80b0fbfe94701,152,0,squad
60000511,07dcdaeefd8825f04f61bb0e3217a7d9825f0dd9021ffb24d39c86688d907540,152,0,squad
60000512,c7841ac5d74281cb0e75daa2ee05160695ea7cc3dc9e24075d0314e235fbf15a,169,0,squad
60000513,59b0d5ffae45034e5938243720ae3d37db8638ad8a402ef4964dd5df224bbfc6,166,0,squad
60000514,e5f1c9ed4bb771ad714f96116e17eb02392b017c14757c99fcf838f66f9908dd,159,0,squad
60000515,2cc3b9e4d8863b1ee0011f9547d2f6cdf5140c6b399cbbf7165ae7b3db8ebb66,144,0,squad
60000516,fd45a10b899ec8593c7671d54773f42b4d48925c117044a5fcd3bb1186e2ab6d,137,0,squad
